obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1027',)",3771230769,5,33.77539825,3774706964,3774706966,3771230769,0,internal_timestamp,498.6400146,966229,1562241968,6.020800114,3.377539825,34.0620307,1029.108932,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1028',)",3771230789,5,33.7677002,3774706964,3774706966,3771230789,0,internal_timestamp,493.3900146,965982,1562241988,6.011499882,3.37677002,34.0652797,1029.088704,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1029',)",3771230809,5,33.78879929,3774706964,3774706966,3771230809,0,internal_timestamp,488.1799927,965697,1562242008,6.040999889,3.378879929,34.06195919,1029.058172,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1030',)",3771230829,5,33.80369949,3774706964,3774706966,3771230829,0,internal_timestamp,482.8999939,963939,1562242028,6.061299801,3.380369949,34.06092919,1029.03038,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1031',)",3771230849,5,33.84529877,3774706964,3774706966,3771230849,0,internal_timestamp,477.6199951,960138,1562242048,6.115099907,3.384529877,34.05628621,1028.995135,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1032',)",3771230869,5,33.84550095,3774706964,3774706966,3771230869,0,internal_timestamp,472.3900146,967387,1562242068,6.116700172,3.384550095,34.0574712,1028.971882,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1033',)",3771230889,5,33.85419846,3774706964,3774706966,3771230889,0,internal_timestamp,467.1600037,967529,1562242088,6.128900051,3.385419846,34.0575659,1028.94631,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1034',)",3771230909,5,33.90050125,3774706964,3774706966,3771230909,0,internal_timestamp,461.9400024,965815,1562242108,6.188399792,3.390050125,34.05243602,1028.91015,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1035',)",3771230929,5,33.91559982,3774706964,3774706966,3771230929,0,internal_timestamp,456.7099915,967773,1562242128,6.206600189,3.391559982,34.05368119,1028.88465,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1036',)",3771230949,5,33.9197998,3774706964,3774706966,3771230949,0,internal_timestamp,451.5100098,968840,1562242148,6.213900089,3.39197998,34.05362447,1028.859769,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1037',)",3771230969,5,33.92259979,3774706964,3774706966,3771230969,0,internal_timestamp,446.3200073,962635,1562242168,6.219600201,3.392259979,34.05359737,1028.835177,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1038',)",3771230989,5,33.92079926,3774706964,3774706966,3771230989,0,internal_timestamp,441.1000061,964360,1562242188,6.219399929,3.392079926,34.05433976,1028.811865,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1039',)",3771231009,5,33.92240143,3774706964,3774706966,3771231009,0,internal_timestamp,435.9299927,966540,1562242208,6.224500179,3.392240143,34.05356636,1028.786856,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1040',)",3771231029,5,33.92750168,3774706964,3774706966,3771231029,0,internal_timestamp,430.7200012,972517,1562242228,6.232999802,3.392750168,34.05332394,1028.761611,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1041',)",3771231049,5,33.93420029,3774706964,3774706966,3771231049,0,internal_timestamp,425.5499878,966826,1562242248,6.245100021,3.393420029,34.05125307,1028.734613,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1042',)",3771231069,5,33.94350052,3774706964,3774706966,3771231069,0,internal_timestamp,420.3599854,969811,1562242268,6.259500027,3.394350052,34.04979941,1028.707691,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1043',)",3771231089,5,33.94960022,3774706964,3774706966,3771231089,0,internal_timestamp,415.1900024,964932,1562242288,6.270199776,3.394960022,34.04845796,1028.681457,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1044',)",3771231109,5,33.95610046,3774706964,3774706966,3771231109,0,internal_timestamp,410.0299988,966024,1562242308,6.280200005,3.395610046,34.04825564,1028.656261,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1045',)",3771231129,5,33.95920181,3774706964,3774706966,3771231129,0,internal_timestamp,404.8500061,969775,1562242328,6.286300182,3.395920181,34.04816399,1028.631596,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1046',)",3771231149,5,33.9681015,3774706964,3774706966,3771231149,0,internal_timestamp,399.6600037,994191,1562242348,6.300000191,3.39681015,34.04696151,1028.604955,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1047',)",3771231169,5,33.97880173,3774706964,3774706966,3771231169,0,internal_timestamp,394.5700073,987780,1562242368,6.315599918,3.397880173,34.04582167,1028.578558,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1048',)",3771231189,5,33.98339844,3774706964,3774706966,3771231189,0,internal_timestamp,389.4299927,973992,1562242388,6.324800015,3.398339844,34.04428711,1028.552502,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1049',)",3771231209,5,33.99700165,3774706964,3774706966,3771231209,0,internal_timestamp,384.2099915,970190,1562242408,6.345600128,3.399700165,34.04126079,1028.523303,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1050',)",3771231229,5,34.01739883,3774706964,3774706966,3771231229,0,internal_timestamp,378.9200134,973921,1562242428,6.372399807,3.401739883,34.03985084,1028.494223,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1051',)",3771231249,5,34.02370071,3774706964,3774706966,3771231249,0,internal_timestamp,373.7399902,977191,1562242448,6.3822999,3.402370071,34.03953529,1028.468842,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1052',)",3771231269,5,34.04079819,3774706964,3774706966,3771231269,0,internal_timestamp,368.4700012,972817,1562242468,6.405499935,3.404079819,34.03802547,1028.440268,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1053',)",3771231289,5,34.05130005,3774706964,3774706966,3771231289,0,internal_timestamp,363.2600098,976699,1562242488,6.420599937,3.405130005,34.0372158,1028.413639,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1054',)",3771231309,5,34.05699921,3774706964,3774706966,3771231309,0,internal_timestamp,358.0100098,977037,1562242508,6.430500031,3.405699921,34.03626371,1028.387432,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1055',)",3771231329,5,34.0583992,3774706964,3774706966,3771231329,0,internal_timestamp,352.8399963,978431,1562242528,6.434800148,3.40583992,34.03606892,1028.362961,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1056',)",3771231349,5,34.0603981,3774706964,3774706966,3771231349,0,internal_timestamp,347.6199951,971572,1562242548,6.439799786,3.40603981,34.0358685,1028.33815,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1057',)",3771231369,5,34.07329941,3774706964,3774706966,3771231369,0,internal_timestamp,342.3800049,979678,1562242568,6.459199905,3.407329941,34.03346012,1028.309516,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1058',)",3771231389,5,34.08789825,3774706964,3774706966,3771231389,0,internal_timestamp,337.2999878,970956,1562242588,6.479899883,3.408789825,34.03156409,1028.281837,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1059',)",3771231409,5,34.09230042,3774706964,3774706966,3771231409,0,internal_timestamp,332.1199951,973420,1562242608,6.487199783,3.409230042,34.0317243,1028.257171,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1060',)",3771231429,5,34.09769821,3774706964,3774706966,3771231429,0,internal_timestamp,326.9599915,975484,1562242628,6.495800018,3.409769821,34.03168681,1028.23226,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1061',)",3771231449,5,34.10520172,3774706964,3774706966,3771231449,0,internal_timestamp,321.7900085,978766,1562242648,6.507599831,3.410520172,34.03080949,1028.206198,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1062',)",3771231469,5,34.11399841,3774706964,3774706966,3771231469,0,internal_timestamp,316.5599976,982018,1562242668,6.519499779,3.411399841,34.03129549,1028.180917,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1063',)",3771231489,5,34.12200165,3774706964,3774706966,3771231489,0,internal_timestamp,311.3699951,977724,1562242688,6.532400131,3.412200165,34.02988785,1028.154191,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1064',)",3771231509,5,34.125,3774706964,3774706966,3771231509,0,internal_timestamp,306.2799988,976337,1562242708,6.539800167,3.4125,34.02834935,1028.128581,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1065',)",3771231529,5,34.14360046,3774706964,3774706966,3771231529,0,internal_timestamp,301.1300049,981361,1562242728,6.565599918,3.414360046,34.02585029,1028.099393,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1066',)",3771231549,5,34.14479828,3774706964,3774706966,3771231549,0,internal_timestamp,295.980011,975725,1562242748,6.569499969,3.414479828,34.02582331,1028.075187,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1067',)",3771231569,5,34.17169952,3774706964,3774706966,3771231569,0,internal_timestamp,290.8999939,983746,1562242768,6.605500221,3.417169952,34.02234964,1028.04414,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1068',)",3771231589,5,34.18730164,3774706964,3774706966,3771231589,0,internal_timestamp,285.7600098,980769,1562242788,6.62680006,3.418730164,34.0209875,1028.016513,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1069',)",3771231609,5,34.19240189,3774706964,3774706966,3771231609,0,internal_timestamp,280.5700073,977456,1562242808,6.635099888,3.419240189,34.02093102,1027.991488,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1070',)",3771231629,5,34.19879913,3774706964,3774706966,3771231629,0,internal_timestamp,275.4200134,983062,1562242828,6.645599842,3.419879913,34.02010686,1027.965735,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1071',)",3771231649,5,34.20800018,3774706964,3774706966,3771231649,0,internal_timestamp,270.2999878,981178,1562242848,6.659699917,3.420800018,34.01879687,1027.939237,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1072',)",3771231669,5,34.2154007,3774706964,3774706966,3771231669,0,internal_timestamp,265.25,977749,1562242868,6.671199799,3.42154007,34.0180409,1027.913856,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1073',)",3771231689,5,34.23630142,3774706964,3774706966,3771231689,0,internal_timestamp,260.1199951,975119,1562242888,6.69990015,3.423630142,34.01518509,1027.884062,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1074',)",3771231709,5,34.24549866,3774706964,3774706966,3771231709,0,internal_timestamp,254.9900055,984461,1562242908,6.713900089,3.424549866,34.0139731,1027.857604,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1075',)",3771231729,5,34.2492981,3774706964,3774706966,3771231729,0,internal_timestamp,249.8800049,983789,1562242928,6.720600128,3.42492981,34.01402578,1027.833243,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1076',)",3771231749,5,34.25930023,3774706964,3774706966,3771231749,0,internal_timestamp,244.7299957,984348,1562242948,6.735599995,3.425930023,34.01272083,1027.80647,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1077',)",3771231769,5,34.270401,3774706964,3774706966,3771231769,0,internal_timestamp,239.6499939,983820,1562242968,6.752099991,3.4270401,34.01110733,1027.779565,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1078',)",3771231789,5,34.30550003,3774706964,3774706966,3771231789,0,internal_timestamp,234.5599976,981832,1562242988,6.798799992,3.430550003,34.0060564,1027.745696,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1079',)",3771231809,5,34.33720016,3774706964,3774706966,3771231809,0,internal_timestamp,229.4400024,982976,1562243008,6.839799881,3.433720016,34.00290737,1027.713969,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1080',)",3771231829,5,34.35369873,3774706964,3774706966,3771231829,0,internal_timestamp,224.3099976,982363,1562243028,6.862500191,3.435369873,34.00112129,1027.685821,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1081',)",3771231849,5,34.37990189,3774706964,3774706966,3771231849,0,internal_timestamp,219.1699982,983090,1562243048,6.897600174,3.437990189,33.99775577,1027.654643,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1082',)",3771231869,5,34.39960098,3774706964,3774706966,3771231869,0,internal_timestamp,214.0500031,993033,1562243068,6.923999786,3.439960098,33.99582211,1027.625898,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1083',)",3771231889,5,34.42229843,3774706964,3774706966,3771231889,0,internal_timestamp,209,981421,1562243088,6.953299999,3.442229843,33.99427944,1027.59737,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1084',)",3771231909,5,34.44919968,3774706964,3774706966,3771231909,0,internal_timestamp,203.8800049,983378,1562243108,6.986599922,3.444919968,33.99343092,1027.568497,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1085',)",3771231929,5,34.46060181,3774706964,3774706966,3771231929,0,internal_timestamp,198.7299957,989094,1562243128,7.00150013,3.446060181,33.99374335,1027.542983,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1086',)",3771231949,5,34.48049927,3774706964,3774706966,3771231949,0,internal_timestamp,193.5399933,982767,1562243148,7.028800011,3.448049927,33.99115847,1027.513251,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1087',)",3771231969,5,34.51269913,3774706964,3774706966,3771231969,0,internal_timestamp,188.3800049,997374,1562243168,7.070000172,3.451269913,33.98832977,1027.481495,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1088',)",3771231989,5,34.55939865,3774706964,3774706966,3771231989,0,internal_timestamp,183.1199951,991495,1562243188,7.129399776,3.455939865,33.98347966,1027.445095,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1089',)",3771232009,5,34.5868988,3774706964,3774706966,3771232009,0,internal_timestamp,177.9100037,985264,1562243208,7.164899826,3.45868988,33.98112745,1027.414267,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1090',)",3771232029,5,34.63980103,3774706964,3774706966,3771232029,0,internal_timestamp,172.7400055,990106,1562243228,7.2354002,3.463980103,33.97206511,1027.373352,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1091',)",3771232049,5,34.66590118,3774706964,3774706966,3771232049,0,internal_timestamp,167.5700073,993706,1562243248,7.270500183,3.466590118,33.96854479,1027.341835,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1092',)",3771232069,5,34.70050049,3774706964,3774706966,3771232069,0,internal_timestamp,162.4700012,987947,1562243268,7.316500187,3.470050049,33.9635434,1027.307904,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1093',)",3771232089,5,34.76300049,3774706964,3774706966,3771232089,0,internal_timestamp,157.3000031,3786,1562243289,7.392000198,3.476300049,33.95997784,1027.270513,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1094',)",3771232109,5,34.85580063,3774706964,3774706966,3771232109,0,internal_timestamp,152.1399994,988503,1562243308,7.50369978,3.485580063,33.95380037,1027.225816,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1095',)",3771232129,5,34.94200134,3774706964,3774706966,3771232129,0,internal_timestamp,146.8800049,986064,1562243328,7.624599934,3.494200134,33.93149886,1027.166518,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1096',)",3771232149,5,35.01750183,3774706964,3774706966,3771232149,0,internal_timestamp,141.6499939,996781,1562243348,7.713099957,3.501750183,33.92919597,1027.127703,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1097',)",3771232169,5,35.09410095,3774706964,3774706966,3771232169,0,internal_timestamp,136.5,986402,1562243368,7.815400124,3.509410095,33.91456676,1027.077472,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1098',)",3771232189,5,35.13069916,3774706964,3774706966,3771232189,0,internal_timestamp,131.3399963,985012,1562243388,7.867000103,3.513069916,33.90621491,1027.039586,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1099',)",3771232209,5,35.24480057,3774706964,3774706966,3771232209,0,internal_timestamp,126.2200012,982965,1562243408,8.003199577,3.524480057,33.89884386,1026.989979,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1100',)",3771232229,5,35.30789948,3774706964,3774706966,3771232229,0,internal_timestamp,121.0999985,991219,1562243428,8.080800056,3.530789948,33.89359926,1026.950722,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1101',)",3771232249,5,35.46920013,3774706964,3774706966,3771232249,0,internal_timestamp,115.9800034,988385,1562243448,8.321000099,3.546920013,33.83603857,1026.845648,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1102',)",3771232269,5,35.48139954,3774706964,3774706966,3771232269,0,internal_timestamp,110.9100037,987745,1562243468,8.334199905,3.548139954,33.83866833,1026.822469,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1103',)",3771232289,5,35.51179886,3774706964,3774706966,3771232289,0,internal_timestamp,105.8700027,990587,1562243488,8.406900406,3.551179886,33.80341597,1026.760612,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1104',)",3771232309,5,35.57839966,3774706964,3774706966,3771232309,0,internal_timestamp,100.7799988,993459,1562243508,8.522399902,3.557839966,33.76554166,1026.689825,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1105',)",3771232329,5,35.59560013,3774706964,3774706966,3771232329,0,internal_timestamp,98.73999786,993721,1562243528,8.548399925,3.559560013,33.7597767,1026.671935,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1106',)",3771232330,5,35.59569931,3774706964,3774706966,3771232330,0,internal_timestamp,98.73000336,988153,1562243529,8.547699928,3.559569931,33.76055523,1026.672608,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1107',)",3771232368,5,35.59669876,3774706964,3774706966,3771232368,0,internal_timestamp,99.73999786,439537,1562243568,8.543999672,3.559669876,33.76467634,1026.681037,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1108',)",3771232388,5,35.52140045,3774706964,3774706966,3771232388,0,internal_timestamp,104.4100037,438216,1562243588,8.417200089,3.552140045,33.80438151,1026.7531,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1109',)",3771232408,5,35.49760056,3774706964,3774706966,3771232408,0,internal_timestamp,109.75,447618,1562243608,8.381099701,3.549760056,33.81132417,1026.788539,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1110',)",3771232428,5,35.48669815,3774706964,3774706966,3771232428,0,internal_timestamp,115.0400009,446856,1562243628,8.331500053,3.548669815,33.84494369,1026.846714,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1111',)",3771232448,5,35.46049881,3774706964,3774706966,3771232448,0,internal_timestamp,120.3099976,441821,1562243648,8.289699554,3.546049881,33.85488251,1026.885034,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1112',)",3771232468,5,35.31230164,3774706964,3774706966,3771232468,0,internal_timestamp,125.4700012,443851,1562243668,8.070300102,3.531230164,33.9063846,1026.982362,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1113',)",3771232488,5,35.25519943,3774706964,3774706966,3771232488,0,internal_timestamp,130.7299957,443700,1562243688,8.001899719,3.525519943,33.90908391,1027.01888,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1114',)",3771232508,5,35.14260101,3774706964,3774706966,3771232508,0,internal_timestamp,135.9900055,446044,1562243708,7.86590004,3.514260101,33.9178399,1027.070198,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1115',)",3771232528,5,35.11780167,3774706964,3774706966,3771232528,0,internal_timestamp,141.3399963,448102,1562243728,7.831299782,3.511780167,33.92227192,1027.103358,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1116',)",3771232548,5,35.04899979,3774706964,3774706966,3771232548,0,internal_timestamp,146.7200012,448111,1562243748,7.737199783,3.504899979,33.93723099,1027.153718,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1117',)",3771232568,5,34.99620056,3774706964,3774706966,3771232568,0,internal_timestamp,152.1499939,446893,1562243768,7.672299862,3.499620056,33.94095621,1027.191118,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1118',)",3771232588,5,34.88669968,3774706964,3774706966,3771232588,0,internal_timestamp,157.5299988,446763,1562243788,7.52820015,3.488669968,33.96071192,1027.252393,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1119',)",3771232608,5,34.8246994,3774706964,3774706966,3771232608,0,internal_timestamp,162.8699951,449289,1562243808,7.450399876,3.48246994,33.96706731,1027.293183,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1120',)",3771232628,5,34.71260071,3774706964,3774706966,3771232628,0,internal_timestamp,168.1999969,445385,1562243828,7.319200039,3.471260071,33.97129023,1027.339896,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1121',)",3771232648,5,34.67089844,3774706964,3774706966,3771232648,0,internal_timestamp,173.5099945,443471,1562243848,7.266699791,3.467089844,33.97484477,1027.37459,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1122',)",3771232668,5,34.64170074,3774706964,3774706966,3771232668,0,internal_timestamp,178.9199982,451981,1562243868,7.226200104,3.464170074,33.98018116,1027.409417,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1123',)",3771232688,5,34.57749939,3774706964,3774706966,3771232688,0,internal_timestamp,184.2899933,448893,1562243888,7.142499924,3.457749939,33.98980065,1027.453576,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1124',)",3771232708,5,34.52719879,3774706964,3774706966,3771232708,0,internal_timestamp,189.6799927,452364,1562243908,7.078700066,3.452719879,33.99499627,1027.491476,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1125',)",3771232728,5,34.48109818,3774706964,3774706966,3771232728,0,internal_timestamp,195.0299988,449258,1562243928,7.023099899,3.448109818,33.99670911,1027.525266,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1126',)",3771232748,5,34.46020126,3774706964,3774706966,3771232748,0,internal_timestamp,200.3399963,453810,1562243948,6.996500015,3.446020126,33.99745208,1027.554001,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1127',)",3771232768,5,34.45769882,3774706964,3774706966,3771232768,0,internal_timestamp,205.6499939,453639,1562243968,6.993000031,3.445769882,33.99557712,1027.577411,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1128',)",3771232788,5,34.4394989,3774706964,3774706966,3771232788,0,internal_timestamp,210.8699951,453578,1562243988,6.968400002,3.44394989,33.99734347,1027.606241,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1129',)",3771232808,5,34.41450119,3774706964,3774706966,3771232808,0,internal_timestamp,216.0700073,449366,1562244008,6.937300205,3.441450119,33.99806991,1027.635073,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1130',)",3771232828,5,34.40209961,3774706964,3774706966,3771232828,0,internal_timestamp,221.3000031,450724,1562244028,6.919700146,3.440209961,33.99928099,1027.66252,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1131',)",3771232848,5,34.38470078,3774706964,3774706966,3771232848,0,internal_timestamp,226.5399933,451044,1562244048,6.895400047,3.438470078,34.00161239,1027.691834,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1132',)",3771232868,5,34.36259842,3774706964,3774706966,3771232868,0,internal_timestamp,231.8000031,449406,1562244068,6.864699841,3.436259842,34.00508445,1027.723031,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1133',)",3771232888,5,34.35169983,3774706964,3774706966,3771232888,0,internal_timestamp,237.0299988,459563,1562244088,6.849199772,3.435169983,34.00586836,1027.749841,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1134',)",3771232908,5,34.28300095,3774706964,3774706966,3771232908,0,internal_timestamp,242.25,460447,1562244108,6.759799957,3.428300095,34.01610668,1027.794369,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1135',)",3771232928,5,34.27130127,3774706964,3774706966,3771232928,0,internal_timestamp,247.4299927,460970,1562244128,6.745999813,3.427130127,34.01433999,1027.818699,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1136',)",3771232948,5,34.25460052,3774706964,3774706966,3771232948,0,internal_timestamp,252.6300049,482371,1562244148,6.722799778,3.425460052,34.01635435,1027.847401,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1137',)",3771232968,5,34.24969864,3774706964,3774706966,3771232968,0,internal_timestamp,257.8800049,460640,1562244168,6.714799881,3.424969864,34.01630521,1027.872584,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1138',)",3771232988,5,34.23199844,3774706964,3774706966,3771232988,0,internal_timestamp,263.1199951,451436,1562244188,6.690599918,3.423199844,34.01818457,1027.901491,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1139',)",3771233008,5,34.2159996,3774706964,3774706966,3771233008,0,internal_timestamp,268.3299866,472492,1562244208,6.667500019,3.42159996,34.02086514,1027.930734,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1140',)",3771233028,5,34.20550156,3774706964,3774706966,3771233028,0,internal_timestamp,273.5400085,484835,1562244228,6.652900219,3.420550156,34.02119437,1027.956944,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1141',)",3771233048,5,34.19530106,3774706964,3774706966,3771233048,0,internal_timestamp,278.7900085,467033,1562244248,6.637300015,3.419530106,34.02282432,1027.984499,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1142',)",3771233068,5,34.18690109,3774706964,3774706966,3771233068,0,internal_timestamp,284.0899963,459304,1562244268,6.624599934,3.418690109,34.02354347,1028.011162,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
