obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1070',)",3660650266,2,31.24790001,3746541034,3746541035,3660650266,0,internal_timestamp,2034.319946,152143,1451661466,1.896800041,3.124790001,34.60358047,1037.065664,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1071',)",3660650277,2,31.24720001,3746541034,3746541035,3660650277,0,internal_timestamp,2037.369995,156306,1451661477,1.893900037,3.124720001,34.60431581,1037.080387,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1072',)",3660650288,2,31.24699974,3746541034,3746541035,3660650288,0,internal_timestamp,2040.410034,151535,1451661488,1.892199993,3.124699974,34.60438844,1037.094387,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1073',)",3660650299,2,31.2465992,3746541034,3746541035,3660650299,0,internal_timestamp,2043.48999,153788,1451661499,1.890100002,3.12465992,34.60462274,1037.108745,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1074',)",3660650310,2,31.24760056,3746541034,3746541035,3660650310,0,internal_timestamp,2046.52002,157422,1451661510,1.889999986,3.124760056,34.60447015,1037.122311,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1075',)",3660650321,2,31.24880028,3746541034,3746541035,3660650321,0,internal_timestamp,2049.610107,160370,1451661521,1.889899969,3.124880028,34.60453279,1037.136317,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1076',)",3660650332,2,31.24799919,3746541034,3746541035,3660650332,0,internal_timestamp,2052.639893,153867,1451661532,1.887300015,3.124799919,34.60483395,1037.150565,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1077',)",3660650343,2,31.24760056,3746541034,3746541035,3660650343,0,internal_timestamp,2055.719971,158741,1451661543,1.884699941,3.124760056,34.60560683,1037.16541,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1078',)",3660650354,2,31.24710083,3746541034,3746541035,3660650354,0,internal_timestamp,2058.780029,161874,1451661554,1.882500052,3.124710083,34.60583708,1037.179685,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1079',)",3660650365,2,31.24799919,3746541034,3746541035,3660650365,0,internal_timestamp,2061.810059,165575,1451661565,1.882300019,3.124799919,34.60566612,1037.193246,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1080',)",3660650376,2,31.24749947,3746541034,3746541035,3660650376,0,internal_timestamp,2064.879883,158543,1451661576,1.879400015,3.124749947,34.60664126,1037.208241,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1081',)",3660650387,2,31.24629974,3746541034,3746541035,3660650387,0,internal_timestamp,2067.909912,162580,1451661587,1.87590003,3.124629974,34.60741532,1037.222977,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1082',)",3660650398,2,31.24690056,3746541034,3746541035,3660650398,0,internal_timestamp,2070.959961,166312,1451661598,1.875200033,3.124690056,34.60740356,1037.236817,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1083',)",3660650409,2,31.24830055,3746541034,3746541035,3660650409,0,internal_timestamp,2074.050049,158654,1451661609,1.875200033,3.124830055,34.60760867,1037.250915,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1084',)",3660650420,2,31.24729919,3746541034,3746541035,3660650420,0,internal_timestamp,2077.080078,166153,1451661620,1.872300029,3.124729919,34.60798619,1037.265258,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1085',)",3660650431,2,31.24580002,3746541034,3746541035,3660650431,0,internal_timestamp,2080.179932,163860,1451661631,1.868800044,3.124580002,34.60835783,1037.27999,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1086',)",3660650442,2,31.24600029,3746541034,3746541035,3660650442,0,internal_timestamp,2083.22998,171528,1451661642,1.8671,3.124600029,34.60892357,1037.294413,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1087',)",3660650453,2,31.24629974,3746541034,3746541035,3660650453,0,internal_timestamp,2086.310059,169302,1451661653,1.865700006,3.124629974,34.60927606,1037.308763,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1088',)",3660650464,2,31.24580002,3746541034,3746541035,3660650464,0,internal_timestamp,2089.320068,171143,1451661664,1.863499999,3.124580002,34.609534,1037.322828,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1089',)",3660650475,2,31.24580002,3746541034,3746541035,3660650475,0,internal_timestamp,2092.389893,172409,1451661675,1.861700058,3.124580002,34.6099509,1037.337234,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1090',)",3660650486,2,31.24699974,3746541034,3746541035,3660650486,0,internal_timestamp,2095.449951,173271,1451661686,1.861299992,3.124699974,34.61035423,1037.3514,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1091',)",3660650497,2,31.24810028,3746541034,3746541035,3660650497,0,internal_timestamp,2098.560059,174323,1451661697,1.861400008,3.124810028,34.6100759,1037.365189,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1092',)",3660650508,2,31.24909973,3746541034,3746541035,3660650508,0,internal_timestamp,2101.600098,176126,1451661708,1.861099958,3.124909973,34.61013578,1037.37898,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1093',)",3660650519,2,31.24909973,3746541034,3746541035,3660650519,0,internal_timestamp,2104.699951,166969,1451661719,1.858999968,3.124909973,34.61086025,1037.393799,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1094',)",3660650530,2,31.24970055,3746541034,3746541035,3660650530,0,internal_timestamp,2107.800049,170450,1451661730,1.858500004,3.124970055,34.61061368,1037.407645,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1095',)",3660650541,2,31.24839973,3746541034,3746541035,3660650541,0,internal_timestamp,2110.850098,174597,1451661741,1.854599953,3.124839973,34.61168542,1037.422749,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1096',)",3660650552,2,31.24699974,3746541034,3746541035,3660650552,0,internal_timestamp,2113.919922,178319,1451661752,1.851099968,3.124699974,34.61219734,1037.43745,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1097',)",3660650563,2,31.24699974,3746541034,3746541035,3660650563,0,internal_timestamp,2116.97998,171426,1451661763,1.849400043,3.124699974,34.61251449,1037.451714,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1098',)",3660650574,2,31.24699974,3746541034,3746541035,3660650574,0,internal_timestamp,2120.040039,172099,1451661774,1.847800016,3.124699974,34.61272505,1037.465881,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1099',)",3660650585,2,31.24760056,3746541034,3746541035,3660650585,0,internal_timestamp,2123.120117,174469,1451661785,1.846600056,3.124760056,34.6132389,1037.480323,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1100',)",3660650596,2,31.24729919,3746541034,3746541035,3660650596,0,internal_timestamp,2126.189941,176423,1451661796,1.844499946,3.124729919,34.61360879,1037.494724,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1101',)",3660650607,2,31.24839973,3746541034,3746541035,3660650607,0,internal_timestamp,2129.23999,177722,1451661807,1.844200015,3.124839973,34.61379114,1037.50865,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1102',)",3660650618,2,31.24880028,3746541034,3746541035,3660650618,0,internal_timestamp,2132.310059,180157,1451661818,1.843600035,3.124880028,34.61342186,1037.522271,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1103',)",3660650629,2,31.24830055,3746541034,3746541035,3660650629,0,internal_timestamp,2135.360107,197473,1451661829,1.841799974,3.124830055,34.61323667,1037.536105,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1104',)",3660650640,2,31.24480057,3746541034,3746541035,3660650640,0,internal_timestamp,2138.399902,183584,1451661840,1.835000038,3.124480057,34.61470698,1037.551856,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1105',)",3660650651,2,31.24510002,3746541034,3746541035,3660650651,0,internal_timestamp,2141.48999,186345,1451661851,1.834200025,3.124510002,34.61441812,1037.565655,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1106',)",3660650662,2,31.24580002,3746541034,3746541035,3660650662,0,internal_timestamp,2144.580078,178169,1451661862,1.833199978,3.124580002,34.61483768,1037.580037,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1107',)",3660650673,2,31.24600029,3746541034,3746541035,3660650673,0,internal_timestamp,2147.629883,210474,1451661873,1.832100034,3.124600029,34.61476785,1037.593865,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1108',)",3660650684,2,31.24559975,3746541034,3746541035,3660650684,0,internal_timestamp,2150.679932,182370,1451661884,1.82980001,3.124559975,34.61524141,1037.608279,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1109',)",3660650695,2,31.24500084,3746541034,3746541035,3660650695,0,internal_timestamp,2153.75,183161,1451661895,1.827399969,3.124500084,34.61556783,1037.622681,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1110',)",3660650706,2,31.24559975,3746541034,3746541035,3660650706,0,internal_timestamp,2156.790039,184372,1451661906,1.826400042,3.124559975,34.61588835,1037.636757,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1111',)",3660650717,2,31.24600029,3746541034,3746541035,3660650717,0,internal_timestamp,2159.870117,187339,1451661917,1.825299978,3.124600029,34.61605208,1037.650902,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1112',)",3660650728,2,31.2465992,3746541034,3746541035,3660650728,0,internal_timestamp,2162.929932,189717,1451661928,1.824800015,3.12465992,34.61582854,1037.664571,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1113',)",3660650739,2,31.24600029,3746541034,3746541035,3660650739,0,internal_timestamp,2166.01001,190442,1451661939,1.821699977,3.124600029,34.61690037,1037.679694,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1114',)",3660650750,2,31.24559975,3746541034,3746541035,3660650750,0,internal_timestamp,2169.120117,192464,1451661950,1.819399953,3.124559975,34.61734637,1037.694353,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1115',)",3660650761,2,31.24530029,3746541034,3746541035,3660650761,0,internal_timestamp,2172.149902,194207,1451661961,1.817700028,3.124530029,34.61731443,1037.708195,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1116',)",3660650772,2,31.24530029,3746541034,3746541035,3660650772,0,internal_timestamp,2175.219971,187093,1451661972,1.816400051,3.124530029,34.61720446,1037.722103,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1117',)",3660650783,2,31.2465992,3746541034,3746541035,3660650783,0,internal_timestamp,2178.280029,190484,1451661983,1.816499949,3.12465992,34.61720391,1037.735865,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1118',)",3660650794,2,31.2458992,3746541034,3746541035,3660650794,0,internal_timestamp,2181.350098,193367,1451661994,1.81400001,3.12458992,34.61751523,1037.750262,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1119',)",3660650805,2,31.24720001,3746541034,3746541035,3660650805,0,internal_timestamp,2184.399902,201723,1451662005,1.814200044,3.124720001,34.61741555,1037.763885,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1120',)",3660650816,2,31.24670029,3746541034,3746541035,3660650816,0,internal_timestamp,2187.449951,193850,1451662016,1.811699986,3.124670029,34.61798443,1037.778393,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1121',)",3660650827,2,31.24729919,3746541034,3746541035,3660650827,0,internal_timestamp,2190.5,199417,1451662027,1.810600042,3.124729919,34.61841056,1037.792602,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1122',)",3660650838,2,31.24780083,3746541034,3746541035,3660650838,0,internal_timestamp,2193.590088,192555,1451662038,1.809999943,3.124780083,34.61816256,1037.806393,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1123',)",3660650849,2,31.24810028,3746541034,3746541035,3660650849,0,internal_timestamp,2196.659912,202467,1451662049,1.808099985,3.124810028,34.61906638,1037.821171,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1124',)",3660650860,2,31.24880028,3746541034,3746541035,3660650860,0,internal_timestamp,2199.719971,202183,1451662060,1.807800055,3.124880028,34.61875718,1037.834738,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1125',)",3660650871,2,31.25020027,3746541034,3746541035,3660650871,0,internal_timestamp,2202.780029,197551,1451662071,1.807999969,3.125020027,34.61877693,1037.848496,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1126',)",3660650882,2,31.25139999,3746541034,3746541035,3660650882,0,internal_timestamp,2205.810059,201184,1451662082,1.808099985,3.125139999,34.61867153,1037.862032,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1127',)",3660650893,2,31.25169945,3746541034,3746541035,3660650893,0,internal_timestamp,2208.929932,195419,1451662093,1.806499958,3.125169945,34.61923123,1037.876722,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1128',)",3660650904,2,31.25079918,3746541034,3746541035,3660650904,0,internal_timestamp,2212,201839,1451662104,1.803500056,3.125079918,34.61983358,1037.891408,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1129',)",3660650915,2,31.25020027,3746541034,3746541035,3660650915,0,internal_timestamp,2215.060059,196621,1451662115,1.801100016,3.125020027,34.62017094,1037.90576,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1130',)",3660650926,2,31.25079918,3746541034,3746541035,3660650926,0,internal_timestamp,2218.129883,203269,1451662126,1.800300002,3.125079918,34.62026934,1037.919753,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1131',)",3660650937,2,31.25110054,3746541034,3746541035,3660650937,0,internal_timestamp,2221.209961,210016,1451662137,1.798900008,3.125110054,34.62063802,1037.934084,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1132',)",3660650948,2,31.25180054,3746541034,3746541035,3660650948,0,internal_timestamp,2224.25,205265,1451662148,1.797999978,3.125180054,34.6209833,1037.948149,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1133',)",3660650959,2,31.25259972,3746541034,3746541035,3660650959,0,internal_timestamp,2227.320068,208822,1451662159,1.797799945,3.125259972,34.62068759,1037.961751,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1134',)",3660650970,2,31.2534008,3746541034,3746541035,3660650970,0,internal_timestamp,2230.399902,202676,1451662170,1.796800017,3.12534008,34.62124572,1037.976174,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1135',)",3660650981,2,31.25419998,3746541034,3746541035,3660650981,0,internal_timestamp,2233.419922,208179,1451662181,1.796800017,3.125419998,34.62076102,1037.989374,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1136',)",3660650992,2,31.2553997,3746541034,3746541035,3660650992,0,internal_timestamp,2236.48999,211973,1451662192,1.79610002,3.12553997,34.62149535,1038.003849,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1137',)",3660651003,2,31.25580025,3746541034,3746541035,3660651003,0,internal_timestamp,2239.51001,205521,1451662203,1.79489994,3.125580025,34.62180362,1038.017831,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1138',)",3660651014,2,31.25639915,3746541034,3746541035,3660651014,0,internal_timestamp,2242.540039,206914,1451662214,1.79429996,3.125639915,34.62170994,1038.031461,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1139',)",3660651025,2,31.25639915,3746541034,3746541035,3660651025,0,internal_timestamp,2245.629883,209825,1451662225,1.792400002,3.125639915,34.62223961,1038.046024,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1140',)",3660651036,2,31.25620079,3746541034,3746541035,3660651036,0,internal_timestamp,2248.679932,214929,1451662236,1.790400028,3.125620079,34.62265126,1038.060328,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1141',)",3660651047,2,31.25639915,3746541034,3746541035,3660651047,0,internal_timestamp,2251.699951,206547,1451662247,1.788900018,3.125639915,34.62303228,1038.074405,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1142',)",3660651058,2,31.25720024,3746541034,3746541035,3660651058,0,internal_timestamp,2254.75,217820,1451662258,1.788300037,3.125720024,34.6231795,1038.088311,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1143',)",3660651069,2,31.25760078,3746541034,3746541035,3660651069,0,internal_timestamp,2257.800049,216495,1451662269,1.787799954,3.125760078,34.62272608,1038.101732,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1144',)",3660651080,2,31.25869942,3746541034,3746541035,3660651080,0,internal_timestamp,2260.850098,210118,1451662280,1.787299991,3.125869942,34.62313399,1038.115827,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1145',)",3660651091,2,31.26029968,3746541034,3746541035,3660651091,0,internal_timestamp,2263.939941,214984,1451662291,1.78760004,3.126029968,34.62328573,1038.129792,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1146',)",3660651102,2,31.26009941,3746541034,3746541035,3660651102,0,internal_timestamp,2266.97998,221615,1451662302,1.785599947,3.126009941,34.62370188,1038.14405,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1147',)",3660651113,2,31.26129913,3746541034,3746541035,3660651113,0,internal_timestamp,2270.02002,212639,1451662313,1.785400033,3.126129913,34.62391928,1038.157908,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1148',)",3660651124,2,31.26269913,3746541034,3746541035,3660651124,0,internal_timestamp,2273.100098,214953,1451662324,1.785599947,3.126269913,34.62393685,1038.171734,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1149',)",3660651135,2,31.26379967,3746541034,3746541035,3660651135,0,internal_timestamp,2276.129883,219213,1451662335,1.78579998,3.126379967,34.62360969,1038.185063,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1150',)",3660651146,2,31.26460075,3746541034,3746541035,3660651146,0,internal_timestamp,2279.179932,224322,1451662346,1.784999967,3.126460075,34.62397351,1038.199159,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1151',)",3660651157,2,31.26449966,3746541034,3746541035,3660651157,0,internal_timestamp,2282.26001,217135,1451662357,1.782899976,3.126449966,34.62460099,1038.213772,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1152',)",3660651168,2,31.26510048,3746541034,3746541035,3660651168,0,internal_timestamp,2285.280029,220933,1451662368,1.781999946,3.126510048,34.62483998,1038.227646,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1153',)",3660651179,2,31.26549912,3746541034,3746541035,3660651179,0,internal_timestamp,2288.320068,224526,1451662379,1.780900002,3.126549912,34.62503405,1038.241602,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1154',)",3660651190,2,31.26580048,3746541034,3746541035,3660651190,0,internal_timestamp,2291.350098,218564,1451662390,1.779899955,3.126580048,34.62500645,1038.255324,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1155',)",3660651201,2,31.26659966,3746541034,3746541035,3660651201,0,internal_timestamp,2294.370117,223326,1451662401,1.779099941,3.126659966,34.62538404,1038.269292,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1156',)",3660651212,2,31.26720047,3746541034,3746541035,3660651212,0,internal_timestamp,2297.409912,226537,1451662412,1.778599977,3.126720047,34.62518673,1038.282855,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1157',)",3660651223,2,31.26779938,3746541034,3746541035,3660651223,0,internal_timestamp,2300.429932,221282,1451662423,1.77760005,3.126779938,34.62553179,1038.296823,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1158',)",3660651234,2,31.26910019,3746541034,3746541035,3660651234,0,internal_timestamp,2303.52002,224553,1451662434,1.77760005,3.126910019,34.62563932,1038.310782,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1159',)",3660651245,2,31.26919937,3746541034,3746541035,3660651245,0,internal_timestamp,2306.530029,230581,1451662445,1.776000023,3.126919937,34.62601542,1038.324809,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1160',)",3660651256,2,31.26880074,3746541034,3746541035,3660651256,0,internal_timestamp,2309.610107,225785,1451662456,1.773800015,3.126880074,34.62638567,1038.339227,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1161',)",3660651267,2,31.26840019,3746541034,3746541035,3660651267,0,internal_timestamp,2312.629883,231050,1451662467,1.771499991,3.126840019,34.62689005,1038.353492,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1162',)",3660651278,2,31.2689991,3746541034,3746541035,3660651278,0,internal_timestamp,2315.659912,226154,1451662478,1.770400047,3.12689991,34.6273388,1038.367596,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1163',)",3660651289,2,31.27029991,3746541034,3746541035,3660651289,0,internal_timestamp,2318.780029,231316,1451662489,1.770799994,3.127029991,34.6270056,1038.381286,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1164',)",3660651300,2,31.27160072,3746541034,3746541035,3660651300,0,internal_timestamp,2321.850098,237191,1451662500,1.770799994,3.127160072,34.62712479,1038.395159,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1165',)",3660651311,2,31.27300072,3746541034,3746541035,3660651311,0,internal_timestamp,2324.899902,230580,1451662511,1.771000028,3.127300072,34.62716247,1038.408849,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1166',)",3660651322,2,31.27319908,3746541034,3746541035,3660651322,0,internal_timestamp,2327.919922,235217,1451662522,1.770200014,3.127319908,34.62680252,1038.42223,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1167',)",3660651333,2,31.27389908,3746541034,3746541035,3660651333,0,internal_timestamp,2330.97998,229789,1451662533,1.769199967,3.127389908,34.62725616,1038.436454,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1168',)",3660651344,2,31.27420044,3746541034,3746541035,3660651344,0,internal_timestamp,2334,233712,1451662544,1.76760006,3.127420044,34.6278794,1038.450713,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1169',)",3660651355,2,31.27389908,3746541034,3746541035,3660651355,0,internal_timestamp,2337.01001,239342,1451662555,1.765599966,3.127389908,34.62819245,1038.464739,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1170',)",3660651366,2,31.27479935,3746541034,3746541035,3660651366,0,internal_timestamp,2340.080078,235512,1451662566,1.765200019,3.127479935,34.62824735,1038.478611,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1171',)",3660651377,2,31.27569962,3746541034,3746541035,3660651377,0,internal_timestamp,2343.129883,241322,1451662577,1.764700055,3.127569962,34.62841933,1038.492497,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1172',)",3660651388,2,31.27689934,3746541034,3746541035,3660651388,0,internal_timestamp,2346.209961,239322,1451662588,1.764700055,3.127689934,34.62841161,1038.506309,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1173',)",3660651399,2,31.27770042,3746541034,3746541035,3660651399,0,internal_timestamp,2349.22998,236179,1451662599,1.764000058,3.127770042,34.62869024,1038.520171,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1174',)",3660651410,2,31.27910042,3746541034,3746541035,3660651410,0,internal_timestamp,2352.300049,244059,1451662610,1.764299989,3.127910042,34.62861424,1038.533842,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1175',)",3660651421,2,31.28009987,3746541034,3746541035,3660651421,0,internal_timestamp,2355.340088,240113,1451662621,1.764099956,3.128009987,34.62859379,1038.547489,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1176',)",3660651432,2,31.28070068,3746541034,3746541035,3660651432,0,internal_timestamp,2358.379883,243858,1451662632,1.763200045,3.128070068,34.62883064,1038.561432,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1177',)",3660651443,2,31.28009987,3746541034,3746541035,3660651443,0,internal_timestamp,2361.409912,238406,1451662643,1.760699987,3.128009987,34.62930188,1038.575734,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1178',)",3660651454,2,31.28070068,3746541034,3746541035,3660651454,0,internal_timestamp,2364.459961,241847,1451662654,1.759600043,3.128070068,34.62974833,1038.589913,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1179',)",3660651465,2,31.28129959,3746541034,3746541035,3660651465,0,internal_timestamp,2367.51001,246488,1451662665,1.758900046,3.128129959,34.62976503,1038.6037,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1180',)",3660651476,2,31.28190041,3746541034,3746541035,3660651476,0,internal_timestamp,2370.610107,240350,1451662676,1.758100033,3.128190041,34.62986724,1038.617791,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1181',)",3660651487,2,31.28280067,3746541034,3746541035,3660651487,0,internal_timestamp,2373.659912,246174,1451662687,1.757699966,3.128280067,34.62993561,1038.631574,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1182',)",3660651498,2,31.28380013,3746541034,3746541035,3660651498,0,internal_timestamp,2376.699951,250876,1451662698,1.757400036,3.128380013,34.63002423,1038.645315,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1183',)",3660651509,2,31.2845993,3746541034,3746541035,3660651509,0,internal_timestamp,2379.699951,243535,1451662709,1.756700039,3.12845993,34.6303133,1038.659088,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1184',)",3660651520,2,31.28560066,3746541034,3746541035,3660651520,0,internal_timestamp,2382.77002,247694,1451662720,1.756399989,3.128560066,34.63039059,1038.672952,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1185',)",3660651531,2,31.2859993,3746541034,3746541035,3660651531,0,internal_timestamp,2385.820068,251171,1451662731,1.755200028,3.12859993,34.63069688,1038.68703,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
